time,nearestStormDistance,nearestStormBearing,precipIntensity,precipProbability,humidity,pressure,windGust,visibility,avg(temp),avg(humidity),max(pir),min(als),max(als),min(tp1),max(tp1),min(tp2),max(tp2),max(tp3),summary_Clear,summary_Drizzle,summary_Flurries,summary_Light Rain,summary_Mostly Cloudy,summary_Overcast,summary_Partly Cloudy,summary_Possible Drizzle,summary_Possible Flurries
2020-12-19 02:00:00,24,135.0,0.0,0.0,0.67,1029.9,5.32,16.093,22.34,21.79,340.0,3.0,4.0,-167.0,482.0,-155.0,366.0,161.0,1,0,0,0,0,0,0,0,0
2020-12-19 02:15:00,7,129.0,0.0,0.0,0.68,1029.9,5.34,16.093,22.35,21.26,409.0,3.0,3.0,-47.0,66.0,-44.0,46.0,52.0,1,0,0,0,0,0,0,0,0
2020-12-19 02:30:00,93,167.0,0.0,0.0,0.68,1029.9,5.47,16.093,22.23,21.1,410.0,3.0,3.0,-49.0,53.0,-67.0,74.0,53.0,1,0,0,0,0,0,0,0,0
2020-12-19 02:45:00,79,175.0,0.0,0.0,0.71,1029.7,5.6,16.093,22.07,21.04,21.0,3.0,3.0,-45.0,42.0,-45.0,51.0,46.0,1,0,0,0,0,0,0,0,0
2020-12-19 03:30:00,54,199.0,0.0,0.0,0.72,1029.7,6.09,16.093,21.9,21.63,368.0,3.0,3.0,-51.0,66.0,-48.0,56.0,56.0,1,0,0,0,0,0,0,0,0
2020-12-19 03:45:00,53,198.0,0.0,0.0,0.72,1029.7,5.58,16.093,22.03,20.83,22.0,3.0,3.0,-46.0,41.0,-48.0,44.0,47.0,1,0,0,0,0,0,0,0,0
2020-12-19 04:15:00,87,185.0,0.0,0.0,0.73,1029.5,6.0,16.093,21.69,21.31,344.0,2.0,3.0,-52.0,57.0,-49.0,60.0,56.0,1,0,0,0,0,0,0,0,0
2020-12-19 04:30:00,73,180.0,0.0,0.0,0.73,1029.6,6.02,16.093,21.77,21.57,25.0,2.0,2.0,-47.0,50.0,-49.0,43.0,55.0,1,0,0,0,0,0,0,0,0
2020-12-19 06:00:00,5,158.0,0.0,0.0,0.75,1029.0,7.18,16.093,21.9,19.9,24.0,0.0,0.0,-43.0,46.0,-44.0,45.0,56.0,0,0,0,0,0,0,1,0,0
2020-12-19 07:15:00,9,198.0,0.0,0.0,0.78,1029.0,8.91,16.093,21.89,19.59,24.0,0.0,0.0,-53.0,49.0,-51.0,47.0,49.0,0,0,0,0,1,0,0,0,0
2020-12-19 07:30:00,10,243.0,0.0,0.0,0.79,1028.8,9.16,16.093,21.68,19.75,28.0,0.0,0.0,-50.0,45.0,-50.0,48.0,52.0,0,0,0,0,1,0,0,0,0
2020-12-19 08:00:00,3,133.0,0.0,0.0,0.8,1028.7,9.56,16.093,21.97,19.95,25.0,0.0,0.0,-56.0,46.0,-47.0,49.0,55.0,0,0,0,0,1,0,0,0,0
2020-12-19 08:15:00,2,170.0,0.0,0.0,0.8,1028.7,9.77,16.093,21.98,19.55,25.0,0.0,0.0,-56.0,45.0,-47.0,51.0,50.0,0,0,0,0,1,0,0,0,0
2020-12-19 09:45:00,11,187.0,0.0,0.0,0.81,1028.5,10.41,16.093,22.01,19.37,23.0,0.0,0.0,-56.0,50.0,-49.0,54.0,51.0,0,0,0,0,1,0,0,0,0
2020-12-19 10:15:00,8,21.0,0.0,0.0,0.81,1028.4,10.37,16.093,21.78,19.5,25.0,0.0,0.0,-51.0,50.0,-51.0,53.0,55.0,0,0,0,0,1,0,0,0,0
2020-12-19 10:30:00,5,158.0,0.0,0.0,0.81,1028.4,10.33,16.093,21.75,20.01,24.0,0.0,0.0,-47.0,51.0,-56.0,51.0,69.0,0,0,0,0,1,0,0,0,0
2020-12-19 10:45:00,34,39.0,0.0,0.0,0.79,1028.4,10.25,16.093,22.04,19.81,21.0,0.0,0.0,-51.0,52.0,-49.0,42.0,52.0,0,0,0,0,1,0,0,0,0
2020-12-19 11:00:00,29,36.0,0.0,0.0,0.8,1028.4,10.11,16.093,22.05,19.55,28.0,0.0,0.0,-48.0,45.0,-52.0,47.0,54.0,0,0,0,0,1,0,0,0,0
2020-12-19 12:30:00,5,158.0,0.0,0.0,0.83,1028.4,10.27,16.093,22.26,19.37,455.0,0.0,1.0,-107.0,199.0,-107.0,139.0,79.0,0,0,0,0,1,0,0,0,0
2020-12-19 12:45:00,27,37.0,0.0,0.0,0.84,1028.4,10.43,16.093,22.16,19.67,24.0,0.0,1.0,-48.0,51.0,-51.0,45.0,54.0,0,0,0,0,1,0,0,0,0
2020-12-19 13:15:00,38,119.0,0.0,0.0,0.84,1028.2,11.33,16.093,21.88,21.2,434.0,1.0,5.0,-110.0,181.0,-111.0,254.0,146.0,0,0,0,0,1,0,0,0,0
2020-12-19 13:30:00,44,112.0,0.0,0.0,0.85,1028.5,10.83,16.093,22.06,21.83,505.0,3.0,6.0,-89.0,155.0,-114.0,160.0,93.0,0,0,0,0,1,0,0,0,0
2020-12-19 13:45:00,83,209.0,0.0,0.0,0.87,1028.6,11.76,16.093,22.12,21.3,22.0,6.0,7.0,-46.0,42.0,-42.0,41.0,43.0,0,0,0,0,1,0,0,0,0
2020-12-19 14:00:00,73,213.0,0.0,0.0,0.86,1028.7,12.64,16.093,21.91,21.58,446.0,6.0,8.0,-60.0,66.0,-67.0,66.0,63.0,0,0,0,0,1,0,0,0,0
2020-12-19 14:15:00,28,267.0,0.0,0.0,0.86,1028.7,13.71,16.093,21.7,21.75,356.0,3.0,9.0,-176.0,337.0,-160.0,269.0,132.0,0,0,0,0,0,1,0,0,0
2020-12-19 14:30:00,63,198.0,0.0,0.0,0.85,1028.3,13.94,16.093,21.93,21.78,463.0,2.0,3.0,-111.0,349.0,-128.0,274.0,106.0,0,0,0,0,0,1,0,0,0
2020-12-19 14:45:00,60,179.0,0.0,0.0,0.83,1028.3,14.53,16.093,22.15,21.06,319.0,2.0,3.0,-75.0,234.0,-73.0,185.0,72.0,0,0,0,0,0,1,0,0,0
2020-12-19 15:00:00,50,180.0,0.0,0.0,0.83,1028.2,14.95,16.093,22.13,20.7,192.0,2.0,3.0,-47.0,49.0,-49.0,52.0,56.0,0,0,0,0,0,1,0,0,0
2020-12-19 15:15:00,63,235.0,0.0,0.0,0.82,1027.8,13.9,16.093,21.95,21.35,260.0,2.0,3.0,-51.0,42.0,-48.0,42.0,54.0,0,0,0,0,0,1,0,0,0
2020-12-19 15:45:00,43,229.0,0.0,0.0,0.8,1027.5,15.28,16.093,21.7,21.43,354.0,3.0,4.0,-62.0,59.0,-80.0,71.0,60.0,0,0,0,0,0,1,0,0,0
2020-12-19 16:00:00,38,217.0,0.0,0.0,0.8,1027.2,16.34,16.093,22.07,21.3,360.0,2.0,4.0,-59.0,66.0,-47.0,54.0,54.0,0,0,0,0,0,1,0,0,0
2020-12-19 16:15:00,27,197.0,0.0,0.0,0.81,1027.1,16.77,16.093,22.28,20.73,305.0,3.0,4.0,-49.0,48.0,-45.0,47.0,61.0,0,0,0,0,0,1,0,0,0
2020-12-19 16:30:00,20,199.0,0.0,0.0,0.8,1027.0,16.92,16.093,22.17,20.44,35.0,3.0,5.0,-48.0,48.0,-47.0,44.0,59.0,0,0,0,0,0,1,0,0,0
2020-12-19 16:45:00,15,204.0,0.0,0.0,0.8,1026.8,17.01,16.093,21.92,20.64,397.0,3.0,5.0,-46.0,62.0,-63.0,64.0,56.0,0,0,0,0,0,1,0,0,0
2020-12-19 17:00:00,5,176.0,0.0,0.0,0.79,1026.6,17.14,16.093,21.73,21.42,433.0,3.0,5.0,-115.0,196.0,-101.0,223.0,133.0,0,0,0,0,0,1,0,0,0
2020-12-19 17:15:00,16,179.0,0.0,0.0,0.78,1026.1,17.57,16.093,21.84,21.72,455.0,2.0,4.0,-105.0,168.0,-113.0,139.0,68.0,0,0,0,0,0,1,0,0,0
2020-12-19 17:30:00,11,327.0,0.0,0.0,0.77,1026.0,17.74,16.093,22.19,21.91,563.0,3.0,5.0,-95.0,152.0,-92.0,121.0,73.0,0,0,0,0,0,1,0,0,0
2020-12-19 17:45:00,25,168.0,0.0,0.0,0.79,1025.9,17.85,16.093,22.28,21.72,399.0,4.0,6.0,-201.0,313.0,-172.0,268.0,107.0,0,0,0,0,0,1,0,0,0
2020-12-19 18:00:00,19,207.0,0.0,0.0,0.78,1025.8,17.86,16.093,22.33,21.95,579.0,4.0,7.0,-87.0,180.0,-100.0,200.0,122.0,0,0,0,0,0,1,0,0,0
2020-12-19 18:30:00,43,236.0,0.0,0.0,0.77,1025.1,17.62,16.093,22.07,22.37,403.0,3.0,5.0,-57.0,56.0,-77.0,69.0,57.0,0,0,0,0,0,1,0,0,0
2020-12-19 18:45:00,20,195.0,0.0,0.0,0.76,1025.0,17.21,16.093,21.91,22.46,464.0,3.0,5.0,-70.0,111.0,-87.0,202.0,106.0,0,0,0,0,0,1,0,0,0
2020-12-19 19:00:00,14,182.0,0.0,0.0,0.75,1024.8,16.77,16.093,21.72,22.11,427.0,3.0,5.0,-51.0,54.0,-46.0,59.0,64.0,0,0,0,0,0,1,0,0,0
2020-12-19 20:00:00,0,0.0,0.0588,0.91,0.74,1024.2,14.36,16.093,21.93,20.9,27.0,2.0,2.0,-45.0,41.0,-47.0,42.0,54.0,0,0,1,0,0,0,0,0,0
2020-12-19 20:45:00,2,83.0,0.0663,0.59,0.73,1024.2,13.98,16.093,22.14,21.45,21.0,0.0,2.0,-53.0,47.0,-49.0,49.0,50.0,0,0,0,0,0,0,0,0,1
2020-12-19 21:00:00,5,176.0,0.0,0.0,0.72,1024.2,13.93,16.093,22.17,21.05,416.0,2.0,3.0,-60.0,59.0,-77.0,68.0,66.0,0,0,0,0,0,1,0,0,0
2020-12-19 21:30:00,0,0.0,0.0519,0.01,0.73,1023.9,14.06,16.093,22.07,22.2,466.0,2.0,3.0,-82.0,157.0,-120.0,206.0,109.0,0,0,0,0,0,1,0,0,0
2020-12-19 21:45:00,0,0.0,0.0595,0.82,0.75,1023.9,13.5,16.093,22.01,24.02,337.0,2.0,2.0,-47.0,47.0,-50.0,47.0,52.0,0,0,1,0,0,0,0,0,0
2020-12-19 22:00:00,1,15.0,0.0532,0.06,0.78,1023.9,14.13,16.093,21.98,25.09,22.0,2.0,2.0,-46.0,51.0,-45.0,43.0,48.0,0,0,0,0,0,1,0,0,0
2020-12-19 22:15:00,0,0.0,0.0646,0.67,0.79,1023.9,13.98,16.093,21.68,25.7,387.0,2.0,2.0,-185.0,227.0,-166.0,155.0,73.0,0,0,1,0,0,0,0,0,0
2020-12-19 22:45:00,0,0.0,0.1005,1.0,0.79,1023.5,14.6,16.093,22.49,23.52,260.0,2.0,2.0,-49.0,43.0,-46.0,50.0,54.0,0,0,1,0,0,0,0,0,0
2020-12-19 23:00:00,0,0.0,0.13699999999999998,1.0,0.8,1023.1,15.14,16.093,22.67,23.99,417.0,2.0,2.0,-52.0,56.0,-51.0,63.0,77.0,0,0,1,0,0,0,0,0,0
2020-12-19 23:15:00,0,0.0,0.0787,1.0,0.81,1023.0,15.07,16.093,22.74,25.02,503.0,2.0,2.0,-125.0,296.0,-148.0,169.0,125.0,0,0,1,0,0,0,0,0,0
2020-12-19 23:30:00,0,0.0,0.10400000000000001,1.0,0.81,1023.0,14.95,16.093,22.69,25.13,395.0,2.0,2.0,-44.0,44.0,-49.0,42.0,63.0,0,0,1,0,0,0,0,0,0
2020-12-19 23:45:00,0,0.0,0.0609,0.86,0.8,1023.1,14.83,16.093,22.49,25.66,491.0,2.0,3.0,-44.0,48.0,-49.0,48.0,49.0,0,0,1,0,0,0,0,0,0
2020-12-20 00:00:00,0,0.0,0.0588,0.74,0.8,1023.1,14.8,16.093,22.15,27.23,534.0,2.0,2.0,-111.0,161.0,-126.0,198.0,82.0,0,0,1,0,0,0,0,0,0
2020-12-20 00:30:00,2,8.0,0.0565,0.02,0.81,1022.9,15.79,16.093,21.92,28.04,399.0,2.0,2.0,-71.0,155.0,-111.0,184.0,84.0,0,0,0,0,0,1,0,0,0
2020-12-20 00:45:00,4,153.0,0.0,0.0,0.81,1022.9,16.04,16.093,21.62,28.71,432.0,2.0,2.0,-58.0,58.0,-61.0,58.0,66.0,0,0,0,0,0,1,0,0,0
2020-12-20 01:00:00,5,176.0,0.0,0.0,0.81,1022.9,16.33,16.093,21.74,28.5,322.0,2.0,2.0,-54.0,60.0,-61.0,68.0,66.0,0,0,0,0,0,1,0,0,0
2020-12-20 01:15:00,0,0.0,0.052000000000000005,0.02,0.81,1022.8,17.15,16.093,22.03,27.94,503.0,2.0,2.0,-64.0,60.0,-73.0,65.0,70.0,0,0,0,0,0,1,0,0,0
2020-12-20 01:30:00,0,0.0,0.0,0.0,0.81,1022.9,17.83,16.093,22.07,27.03,27.0,2.0,2.0,-48.0,45.0,-49.0,47.0,54.0,0,0,0,0,0,1,0,0,0
2020-12-20 02:00:00,0,0.0,0.0602,0.95,0.81,1022.6,18.6,16.093,21.78,26.54,22.0,2.0,2.0,-51.0,51.0,-53.0,51.0,53.0,0,0,1,0,0,0,0,0,0
2020-12-20 02:15:00,0,0.0,0.0603,0.68,0.8,1022.4,18.41,16.093,21.91,27.22,376.0,2.0,3.0,-172.0,438.0,-163.0,347.0,163.0,0,0,1,0,0,0,0,0,0
2020-12-20 02:30:00,0,0.0,0.0557,0.55,0.81,1022.4,18.46,16.093,22.08,27.17,346.0,1.0,2.0,-50.0,50.0,-61.0,44.0,47.0,0,0,0,0,0,0,0,0,1
2020-12-20 02:45:00,0,0.0,0.0558,0.12,0.81,1022.2,18.41,16.093,22.08,27.67,24.0,2.0,2.0,-46.0,43.0,-49.0,48.0,47.0,0,0,0,0,0,1,0,0,0
2020-12-20 03:00:00,0,0.0,0.0589,0.24,0.82,1022.1,18.36,16.093,21.78,27.48,24.0,2.0,2.0,-50.0,47.0,-50.0,48.0,55.0,0,0,0,0,0,1,0,0,0
2020-12-20 03:15:00,0,0.0,0.0672,0.75,0.82,1021.7,18.75,16.093,21.69,27.56,23.0,2.0,2.0,-49.0,43.0,-54.0,55.0,51.0,0,0,1,0,0,0,0,0,0
2020-12-20 03:30:00,0,0.0,0.1146,1.0,0.82,1021.6,18.2,16.093,21.77,28.06,49.0,0.0,2.0,-48.0,48.0,-48.0,46.0,48.0,0,0,1,0,0,0,0,0,0
2020-12-20 03:45:00,0,0.0,0.0878,0.92,0.83,1021.5,17.59,16.093,21.73,26.89,22.0,0.0,0.0,-44.0,52.0,-47.0,49.0,47.0,0,0,1,0,0,0,0,0,0
2020-12-20 04:15:00,9,203.0,0.0,0.0,0.83,1021.1,17.21,16.093,21.57,25.43,23.0,0.0,0.0,-49.0,49.0,-49.0,50.0,55.0,0,0,0,0,0,1,0,0,0
2020-12-20 04:30:00,12,179.0,0.0,0.0,0.84,1020.9,16.8,16.093,21.25,24.48,29.0,0.0,0.0,-48.0,55.0,-48.0,50.0,54.0,0,0,0,0,0,1,0,0,0
2020-12-20 04:45:00,13,126.0,0.0,0.0,0.84,1020.9,16.43,16.093,21.09,24.23,22.0,0.0,0.0,-50.0,42.0,-47.0,41.0,55.0,0,0,0,0,0,1,0,0,0
2020-12-20 05:15:00,11,298.0,0.0,0.0,0.86,1020.6,15.72,16.093,20.91,23.94,26.0,0.0,0.0,-54.0,50.0,-52.0,58.0,55.0,0,0,0,0,0,1,0,0,0
2020-12-20 05:45:00,14,213.0,0.0,0.0,0.88,1020.0,16.7,16.093,20.99,24.07,20.0,0.0,0.0,-47.0,46.0,-54.0,46.0,43.0,0,0,0,0,0,1,0,0,0
2020-12-20 06:00:00,8,166.0,0.0,0.0,0.88,1019.9,17.0,16.093,20.91,23.86,23.0,0.0,0.0,-47.0,48.0,-58.0,51.0,57.0,0,0,0,0,0,1,0,0,0
2020-12-20 06:15:00,0,0.0,0.0,0.0,0.89,1019.7,16.98,16.093,20.84,23.48,23.0,0.0,0.0,-50.0,53.0,-49.0,59.0,60.0,0,0,0,0,0,1,0,0,0
2020-12-20 06:30:00,1,157.0,0.057999999999999996,0.27,0.89,1019.5,16.79,16.093,20.94,23.75,26.0,0.0,0.0,-46.0,48.0,-51.0,49.0,52.0,0,0,0,0,0,0,0,0,1
2020-12-20 06:45:00,0,0.0,0.069,0.75,0.87,1019.5,16.56,16.093,21.0,23.59,25.0,0.0,0.0,-47.0,45.0,-45.0,62.0,53.0,0,0,1,0,0,0,0,0,0
2020-12-20 07:15:00,3,66.0,0.0552,0.18,0.88,1019.4,16.63,16.093,20.93,23.27,24.0,0.0,0.0,-50.0,55.0,-54.0,46.0,51.0,0,0,0,0,0,1,0,0,0
2020-12-20 07:30:00,6,88.0,0.0535,0.04,0.88,1019.2,16.19,16.093,20.7,23.36,27.0,0.0,0.0,-62.0,50.0,-60.0,52.0,62.0,0,0,0,0,0,1,0,0,0
2020-12-20 07:45:00,6,3.0,0.0556,0.06,0.89,1018.9,15.75,16.093,20.72,23.56,25.0,0.0,0.0,-52.0,57.0,-58.0,55.0,57.0,0,0,0,0,0,1,0,0,0
2020-12-20 08:00:00,8,21.0,0.0535,0.1,0.89,1018.8,15.48,16.093,20.97,23.76,26.0,0.0,0.0,-47.0,44.0,-55.0,54.0,47.0,0,0,0,0,0,1,0,0,0
2020-12-20 08:15:00,3,204.0,0.0,0.0,0.89,1018.7,15.43,16.093,20.99,23.43,21.0,0.0,0.0,-52.0,52.0,-51.0,42.0,48.0,0,0,0,0,0,1,0,0,0
2020-12-20 08:30:00,1,157.0,0.0564,0.06,0.9,1018.6,16.88,13.562000000000001,20.94,23.24,24.0,0.0,0.0,-64.0,47.0,-55.0,51.0,56.0,0,0,0,0,0,1,0,0,0
2020-12-20 08:45:00,5,186.0,0.0,0.0,0.9,1018.5,16.73,13.748,20.79,23.13,23.0,0.0,0.0,-47.0,50.0,-47.0,47.0,54.0,0,0,0,0,0,1,0,0,0
2020-12-20 09:00:00,1,78.0,0.0555,0.03,0.9,1018.3,17.33,13.568,20.65,23.22,23.0,0.0,0.0,-51.0,49.0,-52.0,47.0,59.0,0,0,0,0,0,1,0,0,0
2020-12-20 09:15:00,29,192.0,0.0,0.0,0.9,1018.2,17.41,13.274000000000001,20.76,23.62,23.0,0.0,0.0,-50.0,46.0,-49.0,52.0,55.0,0,0,0,0,0,1,0,0,0
2020-12-20 09:30:00,35,183.0,0.0,0.0,0.89,1018.1,17.51,12.963,20.97,23.62,32.0,0.0,0.0,-47.0,49.0,-53.0,50.0,54.0,0,0,0,0,0,1,0,0,0
2020-12-20 09:45:00,4,273.0,0.0,0.0,0.89,1018.0,17.61,12.207,20.98,23.23,23.0,0.0,0.0,-51.0,51.0,-50.0,48.0,56.0,0,0,0,0,0,1,0,0,0
2020-12-20 10:15:00,10,317.0,0.0,0.0,0.89,1017.6,19.82,11.797,20.84,23.25,25.0,0.0,0.0,-49.0,54.0,-54.0,56.0,57.0,0,0,0,0,0,1,0,0,0
2020-12-20 10:30:00,12,338.0,0.0,0.0,0.89,1017.6,19.61,11.448,20.91,23.65,27.0,0.0,0.0,-52.0,47.0,-57.0,54.0,54.0,0,0,0,0,0,1,0,0,0
2020-12-20 10:45:00,43,164.0,0.0,0.0,0.87,1017.6,19.42,11.142000000000001,21.02,23.37,22.0,0.0,0.0,-46.0,51.0,-49.0,57.0,51.0,0,0,0,0,0,1,0,0,0
2020-12-20 11:15:00,11,191.0,0.0,0.0,0.87,1017.1,19.25,10.690999999999999,20.96,23.21,27.0,0.0,0.0,-45.0,50.0,-60.0,56.0,62.0,0,0,0,0,0,1,0,0,0
2020-12-20 11:30:00,36,186.0,0.0,0.0,0.87,1017.0,19.63,10.404000000000002,20.74,23.31,26.0,0.0,0.0,-53.0,53.0,-57.0,58.0,56.0,0,0,0,0,0,1,0,0,0
2020-12-20 11:45:00,31,171.0,0.0,0.0,0.87,1017.3,20.06,10.674000000000001,20.72,23.59,22.0,0.0,0.0,-49.0,52.0,-51.0,54.0,51.0,0,0,0,0,0,1,0,0,0
2020-12-20 12:00:00,27,197.0,0.0,0.0,0.87,1016.9,20.41,10.452,21.01,23.86,26.0,0.0,0.0,-49.0,44.0,-47.0,52.0,54.0,0,0,0,0,0,1,0,0,0
2020-12-20 12:15:00,11,158.0,0.0,0.0,0.87,1016.7,20.53,9.766,21.08,23.41,24.0,0.0,0.0,-49.0,48.0,-52.0,50.0,50.0,0,0,0,0,0,1,0,0,0
2020-12-20 12:30:00,23,162.0,0.0,0.0,0.88,1017.0,20.67,8.399,21.04,23.36,264.0,0.0,0.0,-56.0,46.0,-65.0,55.0,52.0,0,0,0,0,0,1,0,0,0
2020-12-20 12:45:00,18,179.0,0.0,0.0,0.89,1017.0,20.8,7.245,20.95,23.69,25.0,0.0,0.0,-53.0,50.0,-57.0,50.0,58.0,0,0,0,0,0,1,0,0,0
2020-12-20 13:15:00,18,118.0,0.0,0.0,0.91,1016.8,21.03,6.275,20.86,23.87,676.0,0.0,1.0,-101.0,86.0,-109.0,66.0,55.0,0,0,0,0,0,1,0,0,0
2020-12-20 13:30:00,19,181.0,0.0,0.0,0.91,1016.7,21.09,7.085,20.92,24.3,362.0,1.0,1.0,-49.0,54.0,-53.0,58.0,58.0,0,0,0,0,0,1,0,0,0
2020-12-20 13:45:00,5,238.0,0.0,0.0,0.95,1016.5,21.21,6.752000000000001,21.31,24.3,319.0,1.0,2.0,-48.0,53.0,-52.0,52.0,53.0,0,0,0,0,0,1,0,0,0
2020-12-20 14:15:00,2,170.0,0.0,0.0,0.95,1016.0,23.71,5.1579999999999995,21.16,24.22,565.0,2.0,4.0,-145.0,316.0,-133.0,227.0,93.0,0,0,0,0,0,1,0,0,0
2020-12-20 14:30:00,0,0.0,0.07,0.96,0.95,1015.9,24.39,5.697,21.02,24.75,479.0,2.0,5.0,-43.0,40.0,-48.0,45.0,51.0,0,0,1,0,0,0,0,0,0
2020-12-20 14:45:00,4,4.0,0.0735,0.7,0.94,1015.9,25.05,6.144,21.06,24.53,655.0,3.0,4.0,-46.0,47.0,-46.0,45.0,53.0,0,0,1,0,0,0,0,0,0
2020-12-20 15:00:00,0,0.0,0.0834,0.99,0.94,1015.7,25.47,6.216,20.91,25.1,497.0,3.0,5.0,-180.0,626.0,-163.0,532.0,295.0,0,0,1,0,0,0,0,0,0
2020-12-20 15:15:00,0,0.0,0.1805,1.0,0.94,1015.7,25.75,3.377,20.76,25.21,342.0,2.0,4.0,-142.0,220.0,-132.0,135.0,81.0,0,0,1,0,0,0,0,0,0
2020-12-20 15:30:00,0,0.0,0.1635,1.0,0.94,1015.3,26.22,3.44,20.66,25.65,334.0,3.0,6.0,-55.0,52.0,-46.0,46.0,51.0,0,0,1,0,0,0,0,0,0
2020-12-20 15:45:00,0,0.0,0.1055,1.0,0.96,1015.0,27.46,3.3089999999999997,20.68,26.38,472.0,3.0,7.0,-167.0,360.0,-119.0,291.0,129.0,0,0,1,0,0,0,0,0,0
2020-12-20 16:15:00,1,280.0,0.0579,0.23,0.95,1014.4,28.13,4.756,20.76,26.38,435.0,5.0,7.0,-48.0,83.0,-45.0,74.0,71.0,0,0,0,0,0,1,0,0,0
2020-12-20 16:30:00,1,78.0,0.0,0.0,0.96,1014.1,27.76,5.421,20.64,26.51,396.0,6.0,8.0,-123.0,239.0,-132.0,174.0,80.0,0,0,0,0,0,1,0,0,0
2020-12-20 16:45:00,9,178.0,0.0,0.0,0.94,1013.9,27.3,5.902,20.87,27.01,325.0,6.0,9.0,-50.0,67.0,-51.0,47.0,58.0,0,0,0,0,0,1,0,0,0
2020-12-20 17:00:00,5,346.0,0.0,0.0,0.94,1013.6,26.98,6.45,20.85,26.63,24.0,8.0,9.0,-42.0,45.0,-52.0,44.0,53.0,0,0,0,0,0,1,0,0,0
2020-12-20 17:15:00,16,246.0,0.0,0.0,0.94,1013.3,26.52,6.848,20.77,26.92,332.0,5.0,10.0,-98.0,196.0,-117.0,201.0,107.0,0,0,0,0,0,1,0,0,0
2020-12-20 17:30:00,9,284.0,0.0,0.0,0.94,1012.9,26.31,7.372999999999999,20.75,28.13,387.0,4.0,6.0,-56.0,95.0,-60.0,112.0,91.0,0,0,0,0,0,1,0,0,0
2020-12-20 17:45:00,3,255.0,0.0,0.0,0.96,1012.4,26.12,7.481,21.24,28.84,481.0,3.0,6.0,-159.0,300.0,-142.0,289.0,109.0,0,0,0,0,0,1,0,0,0
2020-12-20 18:00:00,1,15.0,0.0585,0.15,0.96,1012.1,26.08,7.726,21.83,29.08,396.0,3.0,5.0,-43.0,42.0,-56.0,58.0,52.0,0,0,0,0,0,1,0,0,0
2020-12-20 18:15:00,0,0.0,0.062,0.6,0.96,1011.9,26.25,7.845,22.26,28.66,347.0,3.0,5.0,-46.0,62.0,-65.0,63.0,60.0,0,0,0,0,0,0,0,0,1
2020-12-20 18:30:00,0,0.0,0.0787,1.0,0.96,1011.8,26.54,7.829,22.2,27.51,462.0,3.0,5.0,-46.0,52.0,-54.0,53.0,60.0,0,0,1,0,0,0,0,0,0
2020-12-20 18:45:00,0,0.0,0.0749,1.0,0.96,1011.9,26.91,7.909,21.85,27.35,301.0,3.0,5.0,-286.0,299.0,-276.0,291.0,123.0,0,0,1,0,0,0,0,0,0
2020-12-20 19:00:00,2,42.0,0.0,0.0,0.96,1011.8,27.27,7.598,21.64,27.45,398.0,3.0,5.0,-148.0,370.0,-117.0,315.0,143.0,0,0,0,0,0,1,0,0,0
2020-12-20 19:15:00,8,178.0,0.0,0.0,0.96,1011.6,26.64,7.202999999999999,21.83,27.51,32.0,2.0,3.0,-51.0,48.0,-49.0,60.0,56.0,0,0,0,0,0,1,0,0,0
2020-12-20 19:30:00,8,102.0,0.0,0.0,0.96,1011.5,27.11,6.1129999999999995,21.97,26.92,21.0,2.0,3.0,-41.0,41.0,-44.0,45.0,54.0,0,0,0,0,0,1,0,0,0
2020-12-20 19:45:00,22,179.0,0.0,0.0,0.96,1011.3,27.68,4.502,21.83,27.03,26.0,2.0,2.0,-45.0,50.0,-58.0,44.0,61.0,0,0,0,0,0,1,0,0,0
2020-12-20 20:00:00,12,179.0,0.0,0.0,0.96,1011.3,28.24,3.883,21.66,27.33,235.0,2.0,3.0,-47.0,71.0,-48.0,86.0,56.0,0,0,0,0,0,1,0,0,0
2020-12-20 20:15:00,6,131.0,0.0,0.0,0.95,1011.2,28.81,3.625,21.78,27.23,25.0,2.0,3.0,-54.0,52.0,-50.0,48.0,54.0,0,0,0,0,0,1,0,0,0
2020-12-20 20:30:00,24,163.0,0.0,0.0,0.94,1011.1,28.34,4.937,22.09,27.3,254.0,2.0,3.0,-59.0,53.0,-66.0,58.0,52.0,0,0,0,0,0,1,0,0,0
2020-12-20 20:45:00,25,139.0,0.0,0.0,0.93,1011.0,28.85,4.5,22.45,27.18,414.0,2.0,3.0,-59.0,54.0,-69.0,66.0,56.0,0,0,0,0,0,1,0,0,0
2020-12-20 21:00:00,44,116.0,0.0,0.0,0.93,1010.9,29.41,4.438,22.52,27.27,426.0,2.0,4.0,-134.0,289.0,-109.0,355.0,130.0,0,0,0,0,0,1,0,0,0
2020-12-20 21:15:00,34,62.0,0.0,0.0,0.92,1010.9,29.74,4.627,22.68,27.28,280.0,3.0,3.0,-80.0,180.0,-71.0,154.0,62.0,0,0,0,0,0,1,0,0,0
2020-12-20 21:30:00,54,106.0,0.0,0.0,0.92,1010.9,29.98,4.656000000000001,22.62,27.97,420.0,2.0,3.0,-111.0,403.0,-110.0,311.0,120.0,0,0,0,0,0,1,0,0,0
2020-12-20 21:45:00,67,96.0,0.0,0.0,0.93,1010.9,30.19,4.497,22.48,29.17,19.0,3.0,3.0,-44.0,38.0,-43.0,44.0,48.0,0,0,0,0,0,1,0,0,0
