date_time,nearestStormDistance,nearestStormBearing,precipIntensity,precipProbability,externalHumidity,pressure,windGust,visibility,internalTemperature,internalHumidity,max(pir),min(als),max(als),min(tp1),max(tp1),min(tp2),max(tp2),max(tp3),hvac_state,heating_target,summary_Clear,summary_Drizzle,summary_Flurries,summary_Light Rain,summary_Mostly Cloudy,summary_Overcast,summary_Partly Cloudy,summary_Possible Drizzle,summary_Possible Flurries
2021-02-01 15:45:00,78.0,179.0,0.0,0.0,0.75,1024.8,25.59,16.093,20.48,0.17370000000000002,334.0,53.0,60.0,-51.0,41.0,-49.0,46.0,46.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 16:00:00,95.0,184.0,0.0,0.0,0.75,1024.6,25.57,16.093,20.55,0.17600000000000002,549.0,38.0,63.0,-152.0,256.0,-164.0,251.0,150.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 16:15:00,116.0,164.0,0.0,0.0,0.74,1024.4,26.16,16.093,20.87,0.1757,520.0,54.0,69.0,-111.0,220.0,-118.0,245.0,126.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 16:30:00,80.0,182.0,0.0,0.0,0.74,1024.2,25.67,16.093,20.86,0.1722,264.0,44.0,70.0,-54.0,67.0,-43.0,45.0,56.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 16:45:00,85.0,182.0,0.0,0.0,0.71,1024.1,26.09,16.093,20.77,0.1729,239.0,47.0,77.0,-168.0,198.0,-148.0,169.0,63.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 17:00:00,57.0,121.0,0.0,0.0,0.71,1023.9,26.45,16.093,20.66,0.1739,460.0,42.0,88.0,-111.0,190.0,-137.0,209.0,96.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 17:15:00,111.0,167.0,0.0,0.0,0.71,1023.7,26.77,16.093,20.68,0.1732,253.0,38.0,80.0,-44.0,58.0,-48.0,46.0,52.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 17:30:00,115.0,166.0,0.0,0.0,0.7,1023.3,26.5,16.093,20.76,0.1788,546.0,30.0,57.0,-49.0,53.0,-55.0,62.0,50.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 18:00:00,82.0,180.0,0.0,0.0,0.69,1022.7,26.71,16.093,21.11,0.1894,471.0,20.0,40.0,-52.0,69.0,-64.0,73.0,69.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 18:15:00,119.0,162.0,0.0,0.0,0.7,1022.6,26.92,16.093,21.14,0.1893,303.0,22.0,34.0,-54.0,59.0,-41.0,42.0,47.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 18:30:00,124.0,174.0,0.0,0.0,0.69,1022.4,27.05,16.093,20.93,0.19899999999999998,628.0,26.0,38.0,-149.0,197.0,-126.0,146.0,85.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-02-01 18:45:00,110.0,172.0,0.0,0.0,0.66,1022.2,27.15,16.093,20.67,0.1953,499.0,23.0,34.0,-127.0,373.0,-155.0,307.0,126.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-02-01 19:00:00,121.0,173.0,0.0,0.0,0.65,1022.0,27.25,16.093,20.54,0.20199999999999999,366.0,25.0,34.0,-61.0,79.0,-55.0,53.0,51.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-02-01 19:30:00,109.0,174.0,0.0,0.0,0.65,1021.7,27.59,16.093,20.47,0.2097,27.0,21.0,28.0,-46.0,54.0,-47.0,46.0,57.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 20:00:00,128.0,176.0,0.0,0.0,0.65,1021.3,27.19,16.093,20.7,0.19640000000000002,276.0,12.0,17.0,-49.0,67.0,-47.0,55.0,47.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 20:15:00,62.0,151.0,0.0,0.0,0.65,1021.2,26.92,16.093,20.63,0.1946,21.0,15.0,15.0,-48.0,57.5,-47.5,49.5,50.5,0,21.762,0,0,0,0,0,0,1,0,0
2021-02-01 20:30:00,151.0,167.0,0.0,0.0,0.65,1021.2,25.73,16.093,20.39,0.21170000000000003,105.0,11.0,15.0,-47.0,48.0,-48.0,44.0,54.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 20:45:00,136.0,202.0,0.0,0.0,0.67,1021.2,25.1,16.093,20.58,0.2082,483.0,8.0,11.0,-56.0,65.0,-66.0,64.0,48.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 21:00:00,112.0,167.0,0.0,0.0,0.67,1021.2,24.11,16.093,20.91,0.1991,456.0,7.0,10.0,-51.0,56.0,-49.0,61.0,57.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 21:15:00,46.0,146.0,0.0,0.0,0.68,1021.3,23.19,16.093,20.86,0.195,33.0,7.0,8.0,-43.0,44.0,-48.0,45.0,46.0,0,21.762,1,0,0,0,0,0,0,0,0
2021-02-01 21:30:00,106.0,174.0,0.0,0.0,0.69,1021.3,21.08,16.093,20.65,0.203,280.0,3.0,7.0,-50.0,51.0,-64.0,70.0,61.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-02-01 21:45:00,48.0,277.0,0.0,0.0,0.69,1021.3,19.02,16.093,20.41,0.2162,380.0,2.0,6.0,-72.0,101.0,-86.0,90.0,67.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-02-01 22:00:00,110.0,169.0,0.0,0.0,0.7,1021.3,17.64,16.093,20.44,0.2146,506.0,3.0,6.0,-123.0,291.0,-120.0,241.0,131.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-02-01 22:15:00,107.0,169.0,0.0,0.0,0.72,1021.3,17.09,16.093,20.7,0.2192,393.0,2.0,3.0,-48.0,63.0,-53.0,57.0,59.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-02-01 22:45:00,117.0,163.0,0.0,0.0,0.72,1021.3,17.2,16.093,20.51,0.2141,23.0,2.0,2.0,-45.0,44.0,-47.0,43.0,48.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-02-01 23:00:00,59.0,87.0,0.0,0.0,0.74,1021.2,17.03,16.093,20.36,0.21100000000000002,406.0,2.0,2.0,-50.0,50.0,-58.0,53.0,63.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-02-01 23:30:00,68.0,262.0,0.0,0.0,0.76,1021.4,16.01,15.555,20.72,0.2289,485.0,2.0,3.0,-55.0,57.0,-61.0,73.0,57.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-02-01 23:45:00,98.0,180.0,0.0,0.0,0.78,1021.6,14.95,15.094,20.63,0.2279,434.0,2.0,2.0,-51.0,61.0,-58.0,80.0,64.0,0,21.762,0,0,0,0,0,0,1,0,0
2021-02-02 00:00:00,116.0,167.0,0.0,0.0,0.79,1021.6,14.19,14.521,20.55,0.2298,498.0,2.0,2.0,-51.0,46.0,-53.0,49.0,44.0,1,20.682,0,0,0,0,0,0,1,0,0
2021-02-02 00:15:00,110.0,148.0,0.0,0.0,0.75,1021.7,16.0,16.093,20.36,0.22519999999999998,562.0,2.0,2.0,-56.0,70.0,-56.0,66.0,52.0,1,20.682,0,0,0,0,0,0,1,0,0
2021-02-02 00:30:00,109.0,149.0,0.0,0.0,0.74,1021.7,15.94,16.093,20.48,0.228,521.0,1.0,3.0,-193.0,378.0,-195.0,319.0,192.0,1,20.682,0,0,0,0,0,0,1,0,0
2021-02-02 00:45:00,109.0,154.0,0.0,0.0,0.78,1021.6,15.86,16.093,20.98,0.22030000000000002,431.0,2.0,4.0,-202.0,198.0,-188.0,132.0,88.0,1,20.682,0,0,0,0,0,0,1,0,0
2021-02-02 01:00:00,104.0,150.0,0.0,0.0,0.77,1021.6,15.76,16.093,21.24,0.2175,308.0,2.0,2.0,-207.0,244.0,-159.0,228.0,112.0,1,21.682,0,0,0,0,0,0,1,0,0
2021-02-02 01:15:00,111.0,175.0,0.0,0.0,0.77,1021.5,15.62,16.093,21.57,0.2141,595.0,2.0,2.0,-175.0,323.0,-193.0,243.0,152.0,1,21.682,0,0,0,0,0,0,1,0,0
2021-02-02 01:30:00,118.0,166.0,0.0,0.0,0.77,1020.9,14.57,16.093,21.67,0.2119,22.0,2.0,2.0,-48.0,38.0,-37.0,43.0,50.0,0,21.682,0,0,0,0,0,0,1,0,0
2021-02-02 01:45:00,80.0,160.0,0.0,0.0,0.75,1020.8,14.33,16.093,21.45,0.2116,25.0,2.0,2.0,-48.0,45.0,-49.0,52.0,53.0,1,21.682,0,0,0,0,0,0,1,0,0
2021-02-02 02:00:00,89.0,177.0,0.0,0.0,0.75,1020.7,14.1,16.093,21.13,0.2167,23.0,2.0,2.0,-48.0,49.0,-50.0,45.0,63.0,1,21.682,0,0,0,0,0,0,1,0,0
2021-02-02 02:30:00,71.0,180.0,0.0,0.0,0.76,1020.3,12.89,16.093,20.86,0.2296,398.0,2.0,2.0,-50.0,64.0,-62.0,86.0,60.0,1,20.571,0,0,0,0,0,0,1,0,0
2021-02-02 02:45:00,83.0,178.0,0.0,0.0,0.76,1020.2,13.15,16.093,20.785,0.22875,501.0,2.0,2.0,-71.5,113.5,-80.0,147.0,82.5,0,20.571,0,0,0,0,0,0,1,0,0
2021-02-02 03:00:00,73.0,163.0,0.0,0.0,0.75,1020.3,13.71,16.093,20.71,0.2279,604.0,2.0,2.0,-93.0,163.0,-98.0,208.0,105.0,0,20.571,0,0,0,0,0,0,1,0,0
2021-02-02 03:15:00,71.0,182.0,0.0,0.0,0.75,1020.2,14.07,16.093,20.37,0.2139,383.0,2.0,2.0,-114.0,265.0,-143.0,309.0,119.0,0,20.571,0,0,0,0,0,0,1,0,0
2021-02-02 03:30:00,70.0,184.0,0.0,0.0,0.75,1020.2,14.47,16.093,20.44,0.22010000000000002,642.0,2.0,2.0,-50.0,46.0,-54.0,53.0,58.0,1,20.571,0,0,0,0,0,0,1,0,0
2021-02-02 03:45:00,79.0,180.0,0.0,0.0,0.77,1020.1,14.93,16.093,20.71,0.2268,688.0,1.0,2.0,-109.0,216.0,-142.0,262.0,141.0,1,20.571,0,0,0,0,0,0,1,0,0
2021-02-02 04:00:00,72.0,198.0,0.0,0.0,0.76,1020.0,16.11,16.093,20.65,0.23440000000000003,416.0,0.0,2.0,-56.0,51.0,-61.0,65.0,55.0,1,20.571,0,0,0,0,0,0,1,0,0
2021-02-02 04:15:00,71.0,181.0,0.0,0.0,0.76,1019.8,16.89,16.093,20.62,0.2223,24.0,0.0,0.0,-45.0,44.0,-48.0,48.0,52.0,1,20.571,0,0,0,0,0,0,1,0,0
2021-02-02 04:30:00,73.0,202.0,0.0,0.0,0.77,1019.5,18.29,16.093,20.33,0.1991,28.0,0.0,0.0,-50.0,53.0,-48.0,48.0,57.0,0,20.571,0,0,0,0,0,0,1,0,0
2021-02-02 04:45:00,72.0,187.0,0.0,0.0,0.77,1019.2,19.25,16.093,20.3,0.1978,24.0,0.0,0.0,-45.0,56.0,-49.0,46.0,51.0,1,20.571,0,0,0,0,0,0,1,0,0
2021-02-02 05:00:00,71.0,184.0,0.0,0.0,0.77,1019.1,20.01,16.093,20.55,0.1991,266.0,0.0,0.0,-54.0,56.0,-53.0,53.0,52.0,0,20.571,0,0,0,0,0,0,1,0,0
2021-02-02 05:15:00,87.0,178.0,0.0,0.0,0.77,1018.9,20.56,16.093,20.63,0.1968,275.0,0.0,0.0,-47.0,45.0,-48.0,48.0,54.0,0,20.571,0,0,0,0,0,0,1,0,0
2021-02-02 05:30:00,84.0,180.0,0.0,0.0,0.77,1019.0,20.58,16.093,20.59,0.1962,19.0,0.0,0.0,-42.0,50.0,-47.0,43.0,56.0,1,20.571,0,0,0,0,1,0,0,0,0
2021-02-02 05:45:00,104.0,192.0,0.0,0.0,0.77,1018.9,20.8,16.093,20.37,0.1912,22.0,0.0,0.0,-49.0,57.0,-55.0,46.0,53.0,0,20.571,0,0,0,0,1,0,0,0,0
2021-02-02 06:00:00,31.0,119.0,0.0,0.0,0.77,1018.8,20.97,16.093,20.33,0.193,389.0,0.0,1.0,-90.0,249.0,-88.0,265.0,144.0,1,20.571,0,0,0,0,1,0,0,0,0
2021-02-02 06:15:00,109.0,149.0,0.0,0.0,0.77,1018.6,21.09,15.454,20.59,0.195,21.0,0.0,0.0,-49.0,51.0,-50.0,46.0,50.0,1,20.571,0,0,0,0,0,0,1,0,0
2021-02-02 06:30:00,96.0,215.0,0.0,0.0,0.77,1018.5,21.19,15.346,20.6,0.18899999999999997,22.0,0.0,0.0,-48.0,49.0,-47.0,43.0,51.0,1,20.571,0,0,0,0,1,0,0,0,0
2021-02-02 06:45:00,118.0,202.0,0.0,0.0,0.77,1018.3,21.3,15.275,20.45,0.1864,22.0,0.0,0.0,-45.0,50.0,-48.0,45.0,58.0,0,20.571,0,0,0,0,1,0,0,0,0
2021-02-02 07:00:00,102.0,194.0,0.0,0.0,0.77,1018.2,21.5,15.198,20.31,0.1857,21.0,0.0,0.0,-53.0,42.0,-48.0,45.0,54.0,0,20.571,0,0,0,0,1,0,0,0,0
2021-02-02 07:15:00,88.0,272.0,0.0,0.0,0.77,1017.9,21.85,16.093,20.48,0.1885,24.0,0.0,0.0,-49.0,47.0,-60.0,51.0,60.0,0,20.571,0,0,0,0,1,0,0,0,0
2021-02-02 07:30:00,103.0,169.0,0.0,0.0,0.77,1017.5,22.96,16.093,20.6,0.1859,22.0,0.0,0.0,-47.0,47.0,-49.0,47.0,53.0,1,20.571,0,0,0,0,0,0,1,0,0
2021-02-02 07:45:00,110.0,174.0,0.0,0.0,0.78,1017.6,23.48,16.093,20.55,0.1837,23.0,0.0,0.0,-53.0,45.0,-46.0,44.0,58.0,0,20.571,0,0,0,0,1,0,0,0,0
2021-02-02 08:00:00,106.0,172.0,0.0,0.0,0.79,1017.3,23.19,16.093,20.43,0.1833,21.0,0.0,0.0,-47.0,41.0,-47.0,46.0,51.0,1,20.571,0,0,0,0,1,0,0,0,0
2021-02-02 08:15:00,110.0,148.0,0.0,0.0,0.79,1017.1,23.32,16.093,20.25,0.1826,25.0,0.0,0.0,-53.0,50.0,-56.0,55.0,55.0,0,20.571,0,0,0,0,1,0,0,0,0
2021-02-02 08:30:00,106.0,148.0,0.0,0.0,0.79,1016.9,23.35,16.093,20.33,0.1869,23.0,0.0,0.0,-45.0,51.0,-46.0,46.0,48.0,1,20.571,0,0,0,0,1,0,0,0,0
2021-02-02 08:45:00,101.0,152.0,0.0,0.0,0.78,1016.8,23.31,16.093,20.66,0.1865,22.0,0.0,0.0,-47.0,54.0,-62.0,57.0,53.0,0,20.571,0,0,0,0,1,0,0,0,0
2021-02-02 09:00:00,99.0,153.0,0.0,0.0,0.79,1016.7,23.28,16.093,20.77,0.18280000000000002,24.0,0.0,0.0,-48.0,49.0,-49.0,44.0,58.0,1,20.571,0,0,0,0,0,1,0,0,0
2021-02-02 09:15:00,95.0,159.0,0.0,0.0,0.79,1016.6,23.66,16.093,20.69,0.1809,23.0,0.0,0.0,-50.0,45.0,-49.0,51.0,50.0,0,20.571,0,0,0,0,1,0,0,0,0
2021-02-02 09:30:00,94.0,163.0,0.0,0.0,0.79,1016.5,23.6,16.093,20.57,0.18,23.0,0.0,0.0,-42.0,47.0,-47.0,43.0,51.0,0,20.571,0,0,0,0,1,0,0,0,0
2021-02-02 09:45:00,97.0,164.0,0.0,0.0,0.81,1016.5,23.56,16.093,20.38,0.1804,25.0,0.0,0.0,-52.0,51.0,-55.0,50.0,67.0,0,20.571,0,0,0,0,0,1,0,0,0
2021-02-02 10:00:00,98.0,161.0,0.0,0.0,0.8,1016.6,22.1,16.093,20.36,0.1826,23.0,0.0,0.0,-50.0,48.0,-49.0,48.0,53.0,0,20.571,0,0,0,0,0,1,0,0,0
2021-02-02 10:15:00,89.0,166.0,0.0,0.0,0.8,1016.6,22.26,16.093,20.68,0.1848,23.0,0.0,0.0,-48.0,49.0,-51.0,52.0,57.0,1,20.571,0,0,0,0,0,1,0,0,0
2021-02-02 10:30:00,90.0,147.0,0.0,0.0,0.81,1016.5,22.94,16.093,20.94,0.18359999999999999,22.0,0.0,0.0,-54.0,49.0,-51.0,43.0,56.0,0,20.571,0,0,0,0,0,1,0,0,0
2021-02-02 10:45:00,87.0,154.0,0.0,0.0,0.81,1016.4,23.0,16.093,20.91,0.1801,42.0,0.0,0.0,-52.0,46.0,-55.0,55.0,58.0,0,20.571,0,0,0,0,0,1,0,0,0
2021-02-02 11:00:00,87.0,162.0,0.0,0.0,0.82,1016.4,23.08,16.093,20.91,0.1819,33.0,0.0,0.0,-45.0,46.0,-50.0,50.0,53.0,1,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 11:15:00,82.0,154.0,0.0,0.0,0.82,1016.2,23.79,16.093,21.09,0.183,24.0,0.0,0.0,-53.0,47.0,-59.0,47.0,63.0,1,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 11:30:00,79.0,148.0,0.0,0.0,0.82,1016.2,23.62,16.093,21.28,0.1822,33.5,0.0,0.0,-53.0,49.5,-53.0,51.0,61.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 11:45:00,78.0,159.0,0.0,0.0,0.82,1016.0,23.5,16.093,21.47,0.1814,43.0,0.0,0.0,-53.0,52.0,-47.0,55.0,59.0,1,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 12:00:00,76.0,164.0,0.0,0.0,0.83,1015.9,23.62,16.093,21.82,0.1805,400.0,0.0,0.0,-58.0,56.0,-61.0,73.0,64.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 12:15:00,73.0,157.0,0.0,0.0,0.83,1015.9,24.04,16.093,21.77,0.1819,26.0,0.0,1.0,-48.0,51.0,-45.0,44.0,68.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 12:30:00,70.0,161.0,0.0,0.0,0.84,1015.8,24.66,16.093,21.6,0.18309999999999998,443.0,1.0,5.0,-51.0,57.0,-69.0,86.0,58.0,1,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 12:45:00,63.0,145.0,0.0,0.0,0.85,1015.6,25.27,16.093,21.49,0.18739999999999998,326.0,4.0,7.0,-46.0,44.0,-44.0,46.0,44.0,1,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 13:00:00,60.0,150.0,0.0,0.0,0.86,1015.5,26.06,16.093,21.42,0.1839,354.0,4.0,11.0,-156.0,211.0,-133.0,161.0,104.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 13:45:00,25.0,128.0,0.0,0.0,0.86,1015.0,29.66,16.093,21.28,0.19219999999999998,448.0,9.0,17.0,-45.0,68.0,-49.0,73.0,53.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 14:00:00,23.0,128.0,0.0,0.0,0.85,1014.8,31.16,16.093,21.37,0.198,537.0,15.0,23.0,-50.0,59.0,-49.0,66.0,56.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 14:15:00,18.0,130.0,0.0,0.0,0.85,1014.6,32.8,16.093,21.86,0.2016,139.0,20.0,24.0,-47.0,44.0,-51.0,49.0,66.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 14:30:00,16.0,156.0,0.0,0.0,0.85,1014.4,34.62,16.093,21.94,0.2032,415.0,14.0,23.0,-170.0,221.0,-170.0,148.0,80.0,1,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 14:45:00,11.0,162.0,0.0,0.0,0.84,1014.2,36.3,16.093,21.95,0.2029,286.0,13.0,20.0,-79.0,234.0,-85.0,225.0,78.0,1,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 15:30:00,7.0,171.0,0.0,0.0,0.83,1013.6,38.49,16.093,21.65,0.2061,333.0,13.0,23.0,-48.0,43.0,-54.0,44.0,54.0,1,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 15:45:00,3.0,133.0,0.0,0.0,0.81,1013.4,39.31,16.093,21.7,0.2118,440.0,13.0,23.0,-146.0,268.0,-144.0,194.0,110.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 16:00:00,0.0,125.6470588235294,0.0719,0.79,0.8,1013.1,40.25,16.093,21.67,0.209,26.0,21.0,24.0,-48.0,42.0,-51.0,52.0,52.0,1,21.603,0,0,1,0,0,0,0,0,0
2021-02-02 16:15:00,0.0,118.29411764705883,0.0645,0.86,0.8,1012.9,40.75,16.093,21.520000000000003,0.20825,276.5,19.0,24.0,-93.5,124.5,-98.5,123.5,84.5,0,21.603,0,0,1,0,0,0,0,0,0
2021-02-02 16:30:00,0.0,110.94117647058823,0.0647,0.66,0.79,1012.6,41.13,16.093,21.37,0.2075,527.0,17.0,24.0,-139.0,207.0,-146.0,195.0,117.0,0,21.603,0,0,1,0,0,0,0,0,0
2021-02-02 16:45:00,0.0,103.58823529411765,0.0732,0.92,0.77,1012.3,41.44,16.093,21.39,0.2125,337.0,14.0,20.0,-103.0,172.0,-133.0,199.0,105.0,0,21.603,0,0,1,0,0,0,0,0,0
2021-02-02 17:00:00,0.0,96.23529411764706,0.1273,1.0,0.78,1012.1,41.17,16.093,21.68,0.2148,361.0,15.0,21.0,-128.0,211.0,-128.0,199.0,85.0,0,21.603,0,0,1,0,0,0,0,0,0
2021-02-02 17:15:00,0.0,88.88235294117646,0.1195,1.0,0.77,1011.8,41.42,16.093,21.7,0.21109999999999998,25.0,15.0,21.0,-48.0,42.0,-45.0,42.0,50.0,0,21.603,0,0,1,0,0,0,0,0,0
2021-02-02 17:30:00,0.0,81.52941176470588,0.0842,0.93,0.77,1011.6,41.45,16.093,21.49,0.2125,396.0,12.0,20.0,-84.0,180.0,-92.0,176.0,78.0,1,21.603,0,0,1,0,0,0,0,0,0
2021-02-02 17:45:00,0.0,74.1764705882353,0.0706,0.86,0.76,1011.2,41.42,16.093,21.53,0.21420000000000003,347.0,12.0,18.0,-45.0,56.0,-49.0,46.0,55.0,0,21.603,0,0,1,0,0,0,0,0,0
2021-02-02 18:00:00,0.0,66.82352941176471,0.068,0.89,0.76,1011.0,41.46,16.093,21.54,0.21239999999999998,386.0,13.0,19.0,-99.0,204.0,-101.0,196.0,95.0,0,21.603,0,0,1,0,0,0,0,0,0
2021-02-02 18:15:00,0.0,59.470588235294116,0.1343,1.0,0.74,1010.8,41.59,16.093,21.45,0.21350000000000002,247.0,13.0,20.0,-49.0,61.0,-67.0,48.0,47.0,0,21.603,0,0,1,0,0,0,0,0,0
2021-02-02 18:30:00,0.0,52.117647058823536,0.1011,1.0,0.74,1010.6,41.97,16.093,21.28,0.21309999999999998,301.0,11.0,20.0,-44.0,55.0,-52.0,56.0,54.0,0,21.603,0,0,1,0,0,0,0,0,0
2021-02-02 18:45:00,0.0,44.76470588235294,0.0762,1.0,0.75,1010.5,42.55,16.093,21.37,0.2158,25.0,14.0,16.0,-49.0,45.0,-55.0,52.0,61.0,0,21.603,0,0,1,0,0,0,0,0,0
2021-02-02 19:00:00,0.0,37.41176470588235,0.0823,0.98,0.74,1010.3,42.78,16.093,21.53,0.22089999999999999,22.0,13.0,14.0,-40.0,48.0,-45.0,43.0,50.0,1,21.603,0,0,1,0,0,0,0,0,0
2021-02-02 19:15:00,0.0,30.058823529411768,0.0661,0.77,0.74,1010.1,42.86,16.093,21.6,0.2187,604.0,6.0,15.0,-221.0,205.0,-297.0,204.0,104.0,1,21.603,0,0,1,0,0,0,0,0,0
2021-02-02 19:30:00,0.0,22.705882352941174,0.0706,0.98,0.74,1009.8,42.29,16.093,21.61,0.21850000000000003,399.0,13.0,14.0,-44.0,50.0,-52.0,84.0,53.0,0,21.603,0,0,1,0,0,0,0,0,0
2021-02-02 19:45:00,0.0,15.352941176470594,0.0731,1.0,0.79,1009.4,38.94,16.093,21.41,0.2253,22.0,14.0,15.0,-45.0,55.0,-43.0,47.0,52.0,0,21.603,0,0,1,0,0,0,0,0,0
2021-02-02 20:00:00,2.0,8.0,0.0,0.0,0.79,1009.3,38.36,16.093,21.52,0.2298,312.0,11.0,16.0,-57.0,56.0,-64.0,63.0,66.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 20:15:00,9.0,173.0,0.0,0.0,0.79,1009.2,38.27,16.093,21.61,0.2322,322.0,9.0,12.0,-46.0,49.0,-51.0,46.0,55.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 20:30:00,11.0,133.0,0.0,0.0,0.79,1009.1,38.09,16.093,21.49,0.2329,163.0,9.0,10.0,-49.0,48.0,-48.0,51.0,57.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 21:00:00,9.0,154.0,0.0,0.0,0.81,1008.9,41.79,16.093,21.54,0.24280000000000002,475.0,8.0,12.0,-92.0,213.0,-104.0,177.0,77.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 21:15:00,7.0,149.0,0.0,0.0,0.81,1008.8,42.44,16.093,21.62,0.2468,407.0,5.0,8.0,-51.0,51.0,-78.0,54.0,56.0,1,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 21:30:00,5.0,158.0,0.0,0.0,0.8,1008.8,40.7,16.093,21.7,0.2426,450.0,4.0,7.0,-135.0,235.0,-136.0,269.0,140.0,1,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 21:45:00,7.0,153.0,0.0,0.0,0.78,1008.6,42.03,16.093,21.64,0.2351,406.0,3.0,5.0,-41.0,51.0,-65.0,63.0,50.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 22:00:00,7.0,143.0,0.0,0.0,0.77,1008.5,42.9,16.093,21.45,0.233,320.0,2.0,3.0,-102.0,235.0,-122.0,236.0,131.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 22:45:00,13.0,142.0,0.0,0.0,0.7,1008.3,46.12,16.093,21.43,0.23260000000000003,365.0,2.0,3.0,-41.0,59.0,-62.0,68.0,60.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 23:00:00,6.0,155.0,0.0,0.0,0.7,1008.0,46.67,16.093,21.52,0.2296,424.0,1.0,2.0,-51.0,40.0,-52.0,48.0,51.0,1,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 23:15:00,10.0,146.0,0.0,0.0,0.69,1008.0,45.93,16.093,21.61,0.23,441.0,2.0,2.0,-143.0,367.0,-133.0,289.0,155.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-02 23:30:00,11.0,120.0,0.0,0.0,0.69,1008.1,44.85,16.093,21.78,0.2386,380.0,2.0,2.0,-164.0,169.0,-153.0,129.0,52.0,0,21.603,0,0,0,0,0,1,0,0,0
2021-02-03 00:00:00,9.0,47.0,0.0,0.0,0.65,1008.1,38.68,16.093,21.48,0.2376,588.0,2.0,2.0,-199.0,228.0,-152.0,119.0,60.0,1,21.603,0,0,0,0,0,1,0,0,0
2021-02-03 00:15:00,15.0,121.0,0.0,0.0,0.64,1007.8,43.15,16.093,21.28,0.2353,258.0,2.0,2.0,-42.0,65.0,-47.0,74.0,55.0,1,21.603,0,0,0,0,0,1,0,0,0
2021-02-03 00:45:00,10.0,146.0,0.0,0.0,0.63,1007.8,42.84,16.093,21.53,0.23850000000000002,440.0,1.0,2.0,-196.0,312.0,-186.0,224.0,82.0,1,21.603,0,0,0,0,0,1,0,0,0
